"","binary","apply(traces, 1, rank)"
"2701","/usr/bin/cairo-perf-trace",0
"2702","/usr/bin/cairo-perf-trace",0
"2703","/usr/bin/cairo-perf-trace",0
"2706","/usr/bin/cairo-perf-trace",0
"2709","/usr/sbin/partimaged",0
"2711","/usr/bin/phoneutils_test",0
"2715","/usr/sbin/raidutil",0
"2716","/usr/sbin/raidutil",0
"2718","/usr/sbin/raidutil",0
"2720","/usr/sbin/raidutil",0
"2726","/usr/sbin/setkey",0
"2729","/usr/bin/xjdic_cl",0
"2732","/usr/bin/xjdic_cl",0
"2733","/usr/bin/glarendx",0
"2734","/usr/bin/glarendx",0
"2737","/usr/bin/sidcon",0
"2741","/usr/bin/qtinfo",0
"2744","/usr/bin/datacopy",0
"2745","/usr/bin/datacopy",0
"2746","/usr/bin/datacopy",0
"2749","/usr/bin/datacopy",0
"2750","/usr/bin/datacopy",0
"2754","/usr/bin/xview_xgettext",0
"2755","/usr/bin/xview_xgettext",0
"2757","/usr/bin/xview_xgettext",0
"2758","/usr/bin/xview_xgettext",0
"2759","/usr/bin/xview_xgettext",0
"2760","/usr/bin/xview_xgettext",0
"2762","/usr/bin/xview_xgettext",0
"2763","/usr/bin/xview_xgettext",0
"2764","/usr/bin/xview_xgettext",0
"2766","/usr/lib/gnats/queue-pr",0
"2767","/usr/lib/gnats/queue-pr",0
"2768","/usr/lib/gnats/queue-pr",0
"2769","/usr/lib/gnats/queue-pr",0
"2770","/usr/bin/svm-scale",0
"2771","/usr/bin/svm-scale",0
"2777","/usr/bin/RNAeffective",0
"2779","/usr/bin/RNAeffective",0
"2782","/usr/bin/RNAeffective",0
"2785","/usr/bin/RNAeffective",0
"2786","/usr/bin/perm3",0
"2789","/usr/bin/mailfilter",0
"2790","/usr/bin/mailfilter",0
"2791","/usr/bin/mailfilter",0
"2792","/usr/bin/mailfilter",0
"2793","/usr/bin/mailfilter",0
"2795","/usr/bin/sfte",0
"2796","/usr/bin/sfte",0
"2797","/usr/bin/sfte",0
"2800","/usr/bin/catdump",0
"2801","/usr/bin/catdump",0
"2802","/usr/bin/catdump",0
"2803","/usr/bin/catdump",0
"2805","/usr/bin/vanessa_socket_pipe",0
"2806","/usr/bin/vanessa_socket_pipe",0
"2808","/usr/sbin/sredird",0
"2818","/usr/sbin/portslave",0
"2819","/usr/sbin/portslave",0
"2822","/usr/bin/wmnd",0
"2824","/usr/bin/aecat",0
"2825","/usr/bin/aecat",0
"2826","/usr/bin/aecat",0
"2827","/usr/bin/roardtmf",0
"2829","/usr/bin/sweepgen",0
"2830","/usr/bin/sweepgen",0
"2831","/usr/bin/sweepgen",0
"2833","/usr/bin/sweepgen",0
"2837","/usr/bin/cmph",0
"2838","/usr/bin/cmph",0
"2839","/usr/bin/cmph",0
"2840","/usr/bin/cmph",0
"2841","/usr/bin/cmph",0
"2842","/usr/bin/cmph",0
"2843","/usr/bin/cmph",0
"2844","/usr/bin/cmph",0
"2845","/usr/bin/cmph",0
"2846","/usr/bin/cmph",0
"2847","/usr/bin/cmph",0
"2848","/usr/bin/cmph",0
"2849","/usr/bin/cmph",0
"2850","/usr/bin/cmph",0
"2851","/usr/bin/cmph",0
"2853","/usr/bin/YUV420Down2x2",0
"2854","/usr/bin/YUV420Down2x2",0
"2856","/usr/bin/lo10k1.bin",0
"2857","/usr/bin/lo10k1.bin",0
"2858","/usr/bin/lo10k1.bin",0
"2863","/usr/bin/mp3val",0
"2864","/usr/bin/mp3val",0
"2865","/usr/bin/mp3val",0
"2866","/usr/bin/mp3val",0
"2867","/usr/bin/mp3val",0
"2868","/usr/bin/mp3val",0
"2871","/usr/bin/Perseus",0
"2872","/usr/bin/Perseus",0
"2874","/usr/bin/Perseus",0
"2877","/usr/bin/Perseus",0
"2880","/usr/bin/h5tovtk",0
"2881","/usr/bin/h5tovtk",0
"2882","/usr/bin/h5tovtk",0
"2883","/usr/bin/h5tovtk",0
"2884","/usr/bin/h5tovtk",0
"2885","/usr/bin/h5tovtk",0
"2886","/usr/bin/h5tovtk",0
"2888","/usr/bin/a2crd",0
"2890","/usr/bin/a2crd",0
"2898","/usr/bin/xbindkeys",0
"2899","/usr/bin/xbindkeys",0
"2902","/usr/bin/oogl2rib",0
"2903","/usr/bin/oogl2rib",0
"2904","/usr/bin/oogl2rib",0
"2905","/usr/bin/oogl2rib",0
"2907","/usr/bin/e-PCR",0
"2908","/usr/bin/e-PCR",0
"2909","/usr/bin/e-PCR",0
"2911","/usr/bin/swab",0
"2912","/usr/bin/swab",0
"2913","/usr/bin/swab",0
"2915","/usr/bin/emms-print-metadata",0
"2918","/usr/bin/xmotd",0
"2921","/usr/bin/xmotd",0
"2924","/sbin/apparmor_parser",0
"2925","/sbin/apparmor_parser",0
"2926","/sbin/apparmor_parser",0
"2927","/sbin/apparmor_parser",0
"2929","/usr/bin/sary",0
"2930","/usr/bin/sary",0
"2931","/usr/bin/sary",0
"2932","/usr/bin/sary",0
"2933","/usr/bin/sary",0
"2935","/usr/lib/auto-apt/auto-apt-pkgcdb",0
"2936","/usr/lib/auto-apt/auto-apt-pkgcdb",0
"2937","/usr/lib/auto-apt/auto-apt-pkgcdb",0
"2939","/usr/bin/vgrep",0
"2942","/usr/bin/getclose",0
"2957","/usr/bin/getclose",0
"2960","/usr/bin/getclose",0
"2965","/usr/bin/sac",0
"2966","/usr/bin/sac",0
"2967","/usr/bin/sac",0
"2968","/usr/bin/sac",0
"2969","/usr/bin/sac",0
"2970","/usr/bin/sac",0
"2971","/usr/bin/sac",0
"2972","/usr/bin/sac",0
"2973","/usr/bin/sac",0
"2974","/usr/bin/sac",0
"2975","/usr/bin/sac",0
"2976","/usr/bin/sac",0
"2977","/usr/bin/sac",0
"2978","/usr/bin/sac",0
"2979","/usr/bin/sac",0
"2980","/usr/bin/sac",0
"2981","/usr/bin/sac",0
"2982","/usr/bin/sac",0
"2983","/usr/bin/sac",0
"2984","/usr/bin/sac",0
"2985","/usr/bin/sac",0
"2997","/usr/bin/dotter",0
"2998","/usr/bin/dotter",0
"2999","/usr/bin/dotter",0
"3000","/usr/bin/dotter",0
"3002","/usr/bin/awardeco",0
"3003","/usr/bin/awardeco",0
"3004","/usr/bin/awardeco",0
"3005","/usr/bin/awardeco",0
"3006","/usr/bin/awardeco",0
"3009","/usr/bin/dvipost",0
"3010","/usr/bin/dvipost",0
"3011","/usr/bin/dvipost",0
"3012","/usr/bin/dvipost",0
"3014","/usr/bin/dvipost",0
"3015","/usr/bin/dvipost",0
"3016","/usr/bin/dvipost",0
"3017","/usr/bin/dvipost",0
"3018","/usr/bin/dvipost",0
"3022","/usr/bin/dvipost",0
"3026","/usr/bin/dvipost",0
"3027","/usr/bin/mpegcat",0
"3028","/usr/bin/mpegcat",0
"3029","/usr/bin/mpegcat",0
"3030","/usr/bin/mpegcat",0
"3032","/usr/bin/uml_moo",0
"3033","/usr/bin/freecell-solver-range-parallel-solve",0
"3034","/usr/bin/freecell-solver-range-parallel-solve",0
"3036","/usr/bin/amulecmd",0
"3038","/sbin/isnsadm",0
"3039","/sbin/isnsadm",0
"3040","/sbin/isnsadm",0
"3042","/usr/lib/go/pkg/tool/linux_386/8a",0
"3043","/usr/lib/go/pkg/tool/linux_386/8a",0
"3044","/usr/lib/go/pkg/tool/linux_386/8a",0
"3046","/usr/bin/auconvert",0
"3047","/usr/bin/auconvert",0
"3050","/usr/bin/dia-normal",0
"3052","/usr/bin/makejvf",0
"3056","/usr/bin/makejvf",0
"3057","/usr/bin/makejvf",0
"3058","/usr/bin/makejvf",0
"3062","/usr/bin/probalign",0
"3064","/usr/bin/pvrg-jpeg",0
"3065","/usr/bin/pvrg-jpeg",0
"3066","/usr/bin/pvrg-jpeg",0
"3067","/usr/bin/pvrg-jpeg",0
"3068","/usr/bin/pvrg-jpeg",0
"3070","/usr/bin/tint2",0
"3071","/usr/bin/tint2",0
"3072","/usr/bin/tint2",0
"3075","/usr/bin/escputil",0
"3076","/usr/bin/escputil",0
"3077","/usr/bin/escputil",0
"3078","/usr/bin/escputil",0
"3079","/usr/bin/escputil",0
"3081","/usr/bin/attr",0
"3082","/usr/bin/attr",0
"3083","/usr/bin/attr",0
"3084","/usr/bin/attr",0
"3087","/usr/bin/hxwls",0
"3088","/usr/bin/hxwls",0
"3089","/usr/bin/hxwls",0
"3090","/usr/bin/hxwls",0
"3091","/usr/bin/hxwls",0
"3092","/usr/bin/hxwls",0
"3095","/usr/bin/polygraph-pgl2eng",0
"3096","/usr/bin/polygraph-pgl2eng",0
"3097","/usr/bin/polygraph-pgl2eng",0
"3099","/usr/bin/polygraph-pgl2eng",0
"3100","/usr/bin/httest",0
"3101","/usr/bin/httest",0
"3102","/usr/bin/httest",0
"3103","/usr/bin/httest",0
"3104","/usr/bin/httest",0
"3105","/usr/bin/httest",0
"3106","/usr/bin/httest",0
"3108","/usr/bin/httest",0
"3109","/usr/bin/httest",0
"3112","/usr/bin/gmk_sym",0
"3113","/usr/bin/gmk_sym",0
"3115","/usr/lib/stardict-tools/bgl2txt",0
"3116","/usr/lib/stardict-tools/bgl2txt",0
"3117","/usr/bin/zzdir",0
"3118","/usr/bin/zzdir",0
"3119","/usr/bin/zzdir",0
"3120","/usr/bin/zzdir",0
"3121","/usr/bin/zzdir",0
"3127","/usr/bin/checkpolicy",0
"3128","/usr/bin/checkpolicy",0
"3129","/usr/bin/checkpolicy",0
"3130","/usr/bin/checkpolicy",0
"3131","/usr/bin/checkpolicy",0
"3133","/usr/bin/dispread",0
"3134","/usr/bin/dispread",0
"3135","/usr/bin/dispread",0
"3136","/usr/bin/dispread",0
"3137","/usr/bin/dispread",0
"3138","/usr/bin/dispread",0
"3141","/usr/bin/mmpfb",0
"3142","/usr/bin/mmpfb",0
"3143","/usr/bin/mmpfb",0
"3145","/usr/bin/mmpfb",0
"3146","/usr/bin/mmpfb",0
"3147","/usr/bin/mmpfb",0
"3150","/usr/bin/getpix",0
"3156","/usr/bin/voikkovfstc",0
"3161","/usr/games/rafkill",0
"3162","/usr/games/rafkill",0
"3165","/usr/bin/shape",0
"3166","/usr/bin/shape",0
"3177","/usr/bin/shape",0
"3178","/usr/bin/shape",0
"3179","/usr/bin/shape",0
"3184","/usr/bin/shape",0
"3185","/usr/bin/pda",0
"3189","/usr/bin/hmakeindex",0
"3194","/usr/bin/hmakeindex",0
"3195","/usr/bin/hmakeindex",0
"3196","/usr/bin/hmakeindex",0
"3202","/usr/bin/rafind2",0
"3205","/usr/bin/rafind2",0
"3206","/usr/bin/osmpbf-outline",0
"3207","/usr/bin/osmpbf-outline",0
"3209","/usr/bin/mgen",0
"3211","/usr/bin/mincdump",0
"3214","/usr/bin/z88dk-copt",0
"3215","/usr/bin/z88dk-copt",0
"3218","/usr/bin/z88dk-copt",0
"3220","/usr/bin/z88dk-copt",0
"3222","/usr/bin/z88dk-copt",0
"3223","/usr/bin/z88dk-copt",0
"3224","/usr/bin/z88dk-copt",0
"3226","/usr/bin/z88dk-copt",0
"3227","/usr/bin/z88dk-copt",0
"3228","/usr/bin/z88dk-copt",0
"3237","/usr/bin/z88dk-copt",0
"3238","/usr/bin/z88dk-copt",0
"3242","/usr/bin/make-aisleriot-freecell-board",0
"3243","/usr/bin/make-aisleriot-freecell-board",0
"3246","/usr/bin/recins",0
"3247","/usr/bin/recins",0
"3248","/usr/bin/recins",0
"3249","/usr/bin/recins",0
"3250","/usr/bin/recins",0
"3251","/usr/bin/recins",0
"3252","/usr/bin/recins",0
"3253","/usr/bin/recins",0
"3254","/usr/bin/recins",0
"3255","/usr/bin/recins",0
"3256","/usr/bin/recins",0
"3258","/usr/bin/cdde",0
"3260","/usr/bin/evilvte",0
"3262","/usr/bin/evilvte",0
"3263","/usr/bin/evilvte",0
"3265","/usr/bin/faum-mergecow",0
"3266","/usr/bin/faum-mergecow",0
"3272","/usr/bin/wmf",0
"3276","/usr/bin/omniMapper",0
"3278","/usr/lib/gap/pkg/guava/bin/leon/compgrp",0
"3280","/usr/lib/gap/pkg/guava/bin/leon/compgrp",0
"3282","/usr/lib/gap/pkg/guava/bin/leon/compgrp",0
"3285","/usr/bin/bsqldb",0
"3286","/usr/bin/febootstrap-supermin-helper",0
"3287","/usr/bin/febootstrap-supermin-helper",0
"3288","/usr/bin/febootstrap-supermin-helper",0
"3289","/usr/bin/febootstrap-supermin-helper",0
"3290","/usr/bin/febootstrap-supermin-helper",0
"3291","/usr/bin/febootstrap-supermin-helper",0
"3292","/usr/bin/febootstrap-supermin-helper",0
"3293","/usr/bin/febootstrap-supermin-helper",0
"3294","/usr/bin/febootstrap-supermin-helper",0
"3295","/usr/bin/febootstrap-supermin-helper",0
"3296","/usr/bin/febootstrap-supermin-helper",0
"3297","/usr/bin/febootstrap-supermin-helper",0
"3298","/usr/bin/febootstrap-supermin-helper",0
"3300","/usr/bin/tcucodec",0
"3301","/usr/bin/tcucodec",0
"3302","/usr/bin/tcucodec",0
"3303","/usr/bin/tcucodec",0
"3304","/usr/bin/tcucodec",0
"3305","/usr/bin/tcucodec",0
"3306","/usr/bin/tcucodec",0
"3307","/usr/bin/tcucodec",0
"3308","/usr/bin/tcucodec",0
"3310","/usr/bin/asimut",0
"3313","/usr/bin/gpvo",0
"3314","/usr/bin/gpvo",0
"3316","/usr/bin/gpvo",0
"3318","/usr/bin/gpvo",0
"3319","/usr/bin/gpvo",0
"3324","/usr/bin/gpvo",0
"3326","/usr/bin/photoprint",0
"3327","/usr/bin/photoprint",0
"3328","/usr/bin/photoprint",0
"3329","/usr/bin/photoprint",0
"3332","/usr/bin/obminimize",0
"3333","/usr/bin/obminimize",0
"3336","/usr/bin/ldns-keyfetcher",0
"3337","/usr/bin/rpost",0
"3339","/usr/bin/rpost",0
"3340","/usr/bin/rpost",0
"3341","/usr/bin/rpost",0
"3342","/usr/bin/rpost",0
"3343","/usr/bin/rpost",0
"3344","/usr/bin/rpost",0
"3345","/usr/bin/rpost",0
"3347","/usr/bin/cssmerge",0
"3349","/usr/bin/ario",0
"3351","/usr/sbin/nfswatch",0
"3352","/usr/sbin/nfswatch",0
"3353","/usr/sbin/nfswatch",0
"3354","/usr/sbin/nfswatch",0
"3356","/usr/bin/hxunpipe",0
"3357","/usr/bin/hxunpipe",0
"3358","/usr/bin/hxunpipe",0
"3359","/usr/bin/hxunpipe",0
"3360","/usr/bin/hxunpipe",0
"3362","/usr/bin/hxunpipe",0
"3363","/usr/bin/hxunpipe",0
"3364","/usr/bin/muroarstream",0
"3366","/usr/bin/ies2rad",0
"3367","/usr/bin/ies2rad",0
"3369","/usr/bin/ies2rad",0
"3370","/usr/bin/ies2rad",0
"3376","/usr/bin/tracer",0
"3378","/usr/bin/tracer",0
"3380","/usr/bin/tracer",0
"3381","/usr/bin/tracer",0
"3384","/usr/bin/gdlpp",0
"3385","/usr/bin/gdlpp",0
"3386","/usr/bin/gdlpp",0
"3389","/usr/bin/gdlpp",0
"3390","/usr/bin/gdlpp",0
"3391","/usr/bin/gdlpp",0
"3393","/usr/games/aajm",0
"3394","/usr/games/aajm",0
"3395","/usr/games/aajm",0
"3396","/usr/games/aajm",0
"3399","/usr/bin/ncbo",0
"3400","/usr/bin/ncbo",0
"3404","/usr/lib/hunspell/hunzip",0
"3405","/usr/lib/hunspell/hunzip",0
"3407","/usr/lib/hunspell/hunzip",0
"3409","/usr/bin/lcd-yesno",0
"3410","/usr/bin/lcd-yesno",0
"3411","/usr/bin/lcd-yesno",0
"3412","/usr/bin/lcd-yesno",0
"3414","/usr/bin/lcd-yesno",0
"3417","/usr/bin/ofxconnect",0
"3418","/usr/bin/ofxconnect",0
"3419","/usr/bin/ofxconnect",0
"3420","/usr/bin/ofxconnect",0
"3422","/usr/bin/lcrack",0
"3423","/usr/bin/lcrack",0
"3424","/usr/bin/lcrack",0
"3425","/usr/bin/lcrack",0
"3426","/usr/bin/lcrack",0
"3428","/usr/bin/vtkParseJava",0
"3429","/usr/bin/vtkParseJava",0
"3430","/usr/bin/vtkParseJava",0
"3433","/usr/bin/mpop",0
"3434","/usr/bin/mpop",0
"3435","/usr/bin/mpop",0
"3436","/usr/bin/mpop",0
"3438","/usr/bin/apertium-lextor",0
"3440","/usr/bin/dvbtune",0
"3442","/usr/bin/dvbtune",0
"3444","/usr/bin/ctndisp",0
"3445","/usr/bin/ctndisp",0
"3446","/usr/bin/ctndisp",0
"3447","/usr/bin/ctndisp",0
"3448","/usr/bin/ctndisp",0
"3449","/usr/bin/ctndisp",0
"3456","/usr/bin/fld",0
"3457","/usr/bin/fld",0
"3458","/usr/bin/fld",0
"3459","/usr/bin/fld",0
"3460","/usr/bin/fld",0
"3462","/usr/bin/midi2abc",0
"3463","/usr/bin/midi2abc",0
"3464","/usr/bin/midi2abc",0
"3465","/usr/bin/midi2abc",0
"3466","/usr/bin/midi2abc",0
"3467","/usr/bin/midi2abc",0
"3468","/usr/bin/midi2abc",0
"3469","/usr/bin/midi2abc",0
"3470","/usr/bin/midi2abc",0
"3471","/usr/bin/pitchmark",0
"3472","/usr/bin/pitchmark",0
"3473","/usr/bin/pitchmark",0
"3476","/usr/bin/xine-remote",0
"3477","/usr/bin/xine-remote",0
"3481","/usr/bin/db5.1_printlog",0
"3482","/usr/bin/db5.1_printlog",0
"3483","/usr/bin/db5.1_printlog",0
"3485","/usr/bin/db5.1_printlog",0
"3486","/usr/bin/db5.1_printlog",0
"3487","/usr/bin/db5.1_printlog",0
"3488","/usr/bin/db5.1_printlog",0
"3490","/usr/bin/xfte",0
"3491","/usr/bin/xfte",0
"3492","/usr/bin/xfte",0
"3494","/usr/bin/cfdpadmin",0
"3495","/usr/bin/cfdpadmin",0
"3499","/usr/bin/rifftree",0
"3500","/usr/bin/rifftree",0
"3502","/usr/bin/gtags",0
"3503","/usr/bin/gtags",0
"3504","/usr/bin/gtags",0
"3505","/usr/bin/gtags",0
"3508","/usr/bin/cba",0
"3510","/usr/bin/cvm-unix",0
"3512","/usr/bin/cvm-unix",0
"3514","/usr/bin/ttt",0
"3516","/usr/bin/fapg",0
"3518","/usr/bin/oggThumb",0
"3519","/usr/bin/oggThumb",0
"3520","/usr/bin/oggThumb",0
"3522","/usr/bin/usepackage",0
"3523","/usr/bin/usepackage",0
"3524","/usr/bin/usepackage",0
"3525","/usr/bin/usepackage",0
"3526","/usr/bin/usepackage",0
"3527","/usr/bin/usepackage",0
"3528","/usr/bin/usepackage",0
"3529","/usr/bin/usepackage",0
"3530","/usr/bin/usepackage",0
"3533","/usr/bin/aj-snapshot",0
"3534","/usr/bin/aj-snapshot",0
"3535","/usr/bin/aj-snapshot",0
"3536","/usr/bin/aj-snapshot",0
"3537","/usr/bin/aj-snapshot",0
"3541","/usr/bin/giffiltr",0
"3545","/usr/bin/filext",0
"3546","/usr/bin/filext",0
"3548","/usr/bin/ebstopcode",0
"3550","/usr/bin/aemakeflic",0
"3552","/usr/bin/hts_engine",0
"3554","/usr/bin/hts_engine",0
"3558","/usr/bin/sor",0
"3559","/usr/bin/sor",0
"3560","/usr/bin/sor",0
"3562","/usr/bin/sor",0
"3564","/usr/bin/ctnnetwork",0
"3565","/usr/bin/ctnnetwork",0
"3566","/usr/bin/ctnnetwork",0
"3567","/usr/bin/ctnnetwork",0
"3568","/usr/bin/ctnnetwork",0
"3569","/usr/bin/ctnnetwork",0
"3571","/usr/bin/ctnnetwork",0
"3573","/usr/bin/2xml",0
"3576","/usr/bin/2xml",0
"3577","/usr/bin/2xml",0
"3578","/usr/bin/2xml",0
"3579","/usr/bin/2xml",0
"3580","/usr/bin/2xml",0
"3581","/usr/bin/2xml",0
"3582","/usr/bin/2xml",0
"3583","/usr/bin/2xml",0
"3584","/usr/bin/2xml",0
"3585","/usr/bin/2xml",0
"3586","/usr/bin/2xml",0
"3587","/usr/bin/2xml",0
"3589","/usr/bin/2xml",0
"3593","/usr/bin/2xml",0
"3594","/usr/bin/2xml",0
"3595","/usr/bin/2xml",0
"3596","/usr/bin/2xml",0
"3600","/usr/bin/indi_getprop",0
"3601","/usr/bin/indi_getprop",0
"3602","/usr/bin/indi_getprop",0
"3604","/usr/bin/indi_getprop",0
"3605","/usr/bin/indi_getprop",0
"3607","/usr/bin/bochs-bin",0
"3609","/usr/bin/bochs-bin",0
"3610","/usr/bin/bochs-bin",0
"3612","/usr/bin/bochs-bin",0
"3613","/usr/bin/fdtget",0
"3615","/usr/bin/fdtget",0
"3616","/usr/bin/fdtget",0
"3617","/usr/bin/fdtget",0
"3618","/usr/bin/fdtget",0
"3619","/usr/bin/fdtget",0
"3620","/usr/bin/fdtget",0
"3621","/usr/bin/fdtget",0
"3622","/usr/bin/fdtget",0
"3623","/usr/bin/fdtget",0
"3626","/usr/bin/rifiuti",0
"3627","/usr/bin/rifiuti",0
"3628","/usr/bin/xjdserver",0
"3629","/usr/bin/xjdserver",0
"3632","/usr/bin/xjdserver",0
"3635","/usr/bin/xjdserver",0
"3636","/usr/bin/xjdserver",0
"3637","/usr/bin/xjdserver",0
"3638","/usr/bin/xjdserver",0
"3640","/usr/lib/cyrus/bin/sieved",0
"3641","/usr/lib/hal/hald-addon-hid-ups",0
"3642","/usr/lib/hal/hald-addon-hid-ups",0
"3646","/usr/bin/setupnash2",0
"3647","/usr/bin/setupnash2",0
"3648","/usr/bin/setupnash2",0
"3655","/usr/bin/fastx_clipper",0
"3657","/usr/bin/dzen2",0
"3658","/usr/bin/dzen2",0
"3659","/usr/bin/dzen2",0
"3660","/usr/bin/dzen2",0
"3661","/usr/bin/dzen2",0
"3663","/usr/bin/dzen2",0
"3664","/usr/bin/dzen2",0
"3666","/usr/bin/mail.mailutils",0
"3667","/usr/bin/jack.scope",0
"3669","/usr/bin/dialign-tx",0
"3670","/usr/bin/dialign-tx",0
"3672","/usr/bin/bwa",0
"3673","/usr/bin/bwa",0
"3675","/usr/bin/bwa",0
"3678","/usr/bin/bwa",0
"3681","/usr/bin/bwa",0
"3684","/usr/lib/sssd/sssd/ldap_child",0
"3685","/usr/lib/sssd/sssd/ldap_child",0
"3686","/usr/lib/sssd/sssd/ldap_child",0
"3687","/usr/lib/sssd/sssd/ldap_child",0
"3688","/usr/lib/sssd/sssd/ldap_child",0
"3690","/usr/lib/sssd/sssd/ldap_child",0
"3691","/usr/lib/sssd/sssd/ldap_child",0
"3693","/usr/bin/gobby-0.4",0
"3697","/usr/bin/jvocuhadju",0
"3698","/usr/bin/jvocuhadju",0
"3699","/usr/bin/jvocuhadju",0
"3700","/usr/bin/jvocuhadju",0
"3701","/usr/bin/jvocuhadju",0
"3702","/usr/bin/jvocuhadju",0
"3703","/usr/bin/jvocuhadju",0
"3705","/usr/bin/jvocuhadju",0
"3707","/usr/bin/pngcrush",0
"3708","/usr/bin/pngcrush",0
"3709","/usr/bin/pngcrush",0
"3710","/usr/bin/pngcrush",0
"3711","/usr/bin/pngcrush",0
"3712","/usr/bin/pngcrush",0
"3713","/usr/bin/pngcrush",0
"3716","/usr/bin/modplug123",0
"3717","/usr/bin/modplug123",0
"3718","/usr/bin/modplug123",0
"3719","/usr/bin/modplug123",0
"3721","/usr/bin/falrun",0
"3724","/usr/bin/polygraph-pgl-test",0
"3725","/usr/bin/polygraph-pgl-test",0
"3726","/usr/bin/polygraph-pgl-test",0
"3727","/usr/bin/polygraph-pgl-test",0
"3730","/usr/lib/libatlas-test/xcasum",0
"3734","/usr/lib/rheolef/mkgeo_grid_2d",0
"3735","/usr/lib/rheolef/mkgeo_grid_2d",0
"3736","/usr/lib/rheolef/mkgeo_grid_2d",0
"3738","/usr/bin/efetch",0
"3739","/usr/bin/efetch",0
"3745","/usr/bin/idjcsourceclient",0
"3746","/usr/bin/idjcsourceclient",0
"3748","/usr/bin/linphonec",0
"3749","/usr/bin/linphonec",0
"3755","/usr/bin/idxmerge",0
"3756","/usr/bin/idxmerge",0
"3757","/usr/bin/idxmerge",0
"3758","/usr/bin/idxmerge",0
"3759","/usr/bin/idxmerge",0
"3760","/usr/bin/idxmerge",0
"3761","/usr/bin/idxmerge",0
"3763","/usr/bin/idxmerge",0
"3765","/usr/bin/idxmerge",0
"3766","/usr/bin/idxmerge",0
"3768","/usr/bin/idxmerge",0
"3770","/usr/bin/g_sigeps",0
"3788","/usr/bin/audtty",0
"3789","/usr/bin/audtty",0
"3790","/usr/bin/audtty",0
"3793","/usr/bin/RNAcalibrate",0
"3794","/usr/bin/RNAcalibrate",0
"3795","/usr/bin/RNAcalibrate",0
"3799","/usr/bin/pforth",0
"3810","/sbin/dhcpcd-bin",0
"3811","/sbin/dhcpcd-bin",0
"3812","/usr/bin/otf2bdf",0
"3813","/usr/bin/otf2bdf",0
"3814","/usr/bin/otf2bdf",0
"3816","/usr/bin/otf2bdf",0
"3817","/usr/bin/otf2bdf",0
"3821","/usr/bin/sip-options",0
"3822","/usr/bin/sip-options",0
"3823","/usr/bin/sip-options",0
"3824","/usr/bin/sip-options",0
"3825","/usr/bin/sip-options",0
"3826","/usr/bin/sip-options",0
"3828","/usr/bin/nccopy",0
"3830","/usr/bin/nccopy",0
"3831","/usr/bin/nccopy",0
"3835","/usr/games/freesci",0
"3836","/usr/games/freesci",0
"3837","/usr/games/freesci",0
"3838","/usr/games/freesci",0
"3839","/usr/games/freesci",0
"3842","/usr/bin/xtermset",0
"3843","/usr/bin/xtermset",0
"3844","/usr/bin/xtermset",0
"3845","/usr/bin/xtermset",0
"3846","/usr/bin/xtermset",0
"3847","/usr/bin/xtermset",0
"3850","/usr/bin/grib_ls",0
"3851","/usr/bin/grib_ls",0
"3853","/usr/bin/grib_ls",0
"3854","/usr/bin/grib_ls",0
"3855","/usr/bin/qwo",0
"3856","/usr/bin/qwo",0
"3859","/usr/bin/cfte",0
"3861","/usr/bin/cfte",0
"3863","/usr/bin/dxml-getelement",0
"3865","/usr/bin/mtbl_dump",0
"3867","/usr/bin/babel",0
"3868","/usr/bin/babel",0
"3869","/usr/bin/babel",0
"3881","/usr/bin/gbx3",0
"3883","/usr/bin/gbx3",0
"3884","/usr/bin/gbx3",0
"3885","/usr/bin/gbx3",0
"3886","/usr/bin/gbx3",0
"3888","/usr/bin/nccnav",0
"3889","/usr/bin/nccnav",0
"3892","/usr/bin/nccnav",0
"3893","/usr/bin/nccnav",0
"3900","/usr/bin/bsign",0
"3907","/usr/bin/errno",0
"3908","/usr/bin/errno",0
"3909","/usr/bin/errno",0
"3910","/usr/bin/errno",0
"3911","/usr/bin/errno",0
"3912","/usr/bin/errno",0
"3913","/usr/bin/errno",0
"3914","/usr/bin/errno",0
"3915","/usr/bin/errno",0
"3917","/usr/bin/ra-retrieve",0
"3918","/usr/bin/ra-retrieve",0
"3920","/usr/bin/ra-retrieve",0
"3921","/usr/bin/ra-retrieve",0
"3922","/usr/bin/razip",0
"3923","/usr/bin/razip",0
"3924","/usr/bin/razip",0
"3925","/usr/bin/razip",0
"3926","/usr/bin/razip",0
"3927","/usr/bin/razip",0
"3928","/usr/bin/razip",0
"3932","/usr/bin/font2swf",0
"3933","/usr/bin/font2swf",0
"3934","/usr/bin/font2swf",0
"3935","/usr/bin/font2swf",0
"3936","/usr/bin/font2swf",0
"3937","/usr/bin/font2swf",0
"3939","/usr/bin/bcpp",0
"3940","/usr/bin/bcpp",0
"3941","/usr/bin/bcpp",0
"3942","/usr/bin/bcpp",0
"3943","/usr/bin/bcpp",0
"3944","/usr/bin/bcpp",0
"3945","/usr/bin/bcpp",0
"3946","/usr/bin/bcpp",0
"3948","/usr/bin/bcpp",0
"3949","/usr/bin/bcpp",0
"3950","/usr/bin/bcpp",0
"3951","/usr/bin/bcpp",0
"3952","/usr/bin/bcpp",0
"3953","/usr/bin/bcpp",0
"3954","/usr/bin/bcpp",0
"3955","/usr/bin/bcpp",0
"3956","/usr/bin/bcpp",0
